,date,text
247,2020-03-09,"Eu fui na 0498 levar minha esposa em uma prova d vida a atendente, apos varias ""reuniões"" d costa pra gente decidiu nao realizar a mesma...disse q minha esposa t.ta diferente na foto do rg(emitido em 2017) e a assinatura na bateu...obs:ELA SOFREU UM AVC, 50% DP CEREBRO EM COLAPSO"
248,2020-03-09,"Ok, Davi, fique tranquilo!"
249,2020-03-09,Tudo pra mim seria se você aumentasse o meu limite de saque e de cheque especial 
250,2020-03-09,Tem sim! A sua conta com a gente segue ativa ou ela foi encerrada?
251,2020-03-09,"Boa tarde! Estou insatisfeito com o serviço, agência de Fragoso - Magé! Estava no caixa dentro da agência, demorou cerca de 1 hora pra fazer apenas 1 depósito que não demorou nem 3 minutos"
252,2020-03-09,"Os nossos cartões são enviados por carta simples, por isso eles são entregues diretamente pelos correios. Chama a gente na DM e informa seu dados de agência e conta para uma consulta, por favor. https://twitter.com/messages/compose?recipient_id=179398386"
253,2020-03-09,"Olá! Paulo. Boa tarde, tudo bem com você? Conseguiu realizar o depósito? Está em qual agência? Esta ou estava na fila do caixa eletrônico ou dentro da agência, aguardando atendimento no guichê de caixa? Vamos conversar DM."
254,2020-03-09,Heheheh
255,2020-03-09,"Ja deixei meu currículo ai umas 3x já, nunca sou chamadaaaa.."
256,2020-03-09,Quando vocês vão parar de cobrar essa taxa pra manter a conta corrente? Isso é um cirme hediondo.
257,2020-03-09,Oi! Podemos ajudar por aqui de alguma forma?
258,2020-03-09,E o @itau que me mandou presente de aniversário? Um boleto caríssimo &lt;/3 Af banco tóxico.
259,2020-03-09,E a XP Invertimentos @itau como ta??? #tudopravocê
260,2020-03-09,"Olá, Pedro. Boa tarde. Como podemos auxiliar? Se preferir, chama a gente por DM."
261,2020-03-09,Oi! O que acontece ao tentar usar o app?
262,2020-03-09,"Envie seus dados por DM, agência, conta, telefone com DDD e e-mail, por favor."
263,2020-03-09,Olá. Boa tarde. Conseguiu ser atendida e houve solução? O atendimento ocorreu no terminal de caixa ou com o gerente de contas? Em qual horário entrou na agência e horário do atendimento? Qual é o número desta agência? (+)
264,2020-03-09,8166
265,2020-03-09,"Olá. Boa tarde. Envie uma DM detalhando o que está ocorrendo, por favor."
266,2020-03-09,
267,2020-03-09,"@LouisMarcio Oi, Marcio. Boa tarde! Como podemos te ajudar?"
268,2020-03-09,"Oi, Cris. Você esteve em qual de nossas agências? Lembra o número? Conseguiu atendimento?"
269,2020-03-09,Aminha tem o cartão
270,2020-03-09,"Oi, João. Você esteve em qual de nossas agências? Lembra o número?"
271,2020-03-09,Fdp
272,2020-03-09,Oi! Podemos ajudar por aqui de alguma forma?
273,2020-03-09,"Tar pacote Itaú fv/20. Nunca contratei outro serviço. Apenas cancelei meu cartão em janeiro, foi me informado que não haveria outros encargos na minha conta."
274,2020-03-09,"Consegue nos dizer o código dessa nossa Agências? Não temos intenção de penalizá-los, apenas queremos entender o que aconteceu já que o conhecimento que temos é de que qualquer Agência pode alterar o seu pacote de serviços."
275,2020-03-09,"Alô, @itau o sistema de vocês tem algum problema comigo? Já é a 7 vez que me ligam hoje, PRA COBRAR UMA DÍVIDA QUE NÃO É MINHA. Avisei que ia deixar o recado, isso desde quinta salvo engano, o recado foi deixado e os devedores realizaram o acordo. Mas, mesmo assim [+]"
